,C22,C64,C88,C117,C119A,C26A,C26B,C68A,C68B,C107A,C107B,C127,C137A,C137B,C172A,C172B,C27A,C27B,C69A,C69B,C108A,C108B,C138A,C138B,C173A,C173B,C29A,C29B,C71A,C71B,C39_Yes,C39_No,C39_0,C81_No,C110_Yes,C140_Yes,C140_No,C17_Pre-paid,C17_Monthly bill,C17_Fixed monthly fee,C17_Pay based on lights and appliances used,C17_Utility estimates consumption,C17_We never used electricity,C17_No bill for electricity,C17_Other,C57_Fixed monthly fee,C57_Pay based on lights and appliances used,C57_No bill for electricity,C57_Other,C41_Yes,C41_No,C83_No,C112_No,C130_No,C142_No,C175_No
672,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,13.95,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
678,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,18.6,0.0,0.0,0.0,0.0,,21.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
681,27.91,0.0,0.0,0.0,0.0,,22.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
682,6.98,0.0,0.0,0.0,0.0,,20.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
683,4.65,0.0,0.0,0.0,0.0,,20.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
684,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,32.56,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
690,23.26,0.0,0.0,0.0,0.0,0.0,24.0,,,,,,,,,,3.0,4.0,,,,,,,,,2.0,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
691,2.33,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
692,27.91,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
693,58.14,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,3.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
694,37.21,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,3.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
695,9.3,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
696,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,2.33,0.0,0.0,0.0,0.0,22.0,23.0,,,,,,,,,,3.0,4.0,,,,,,,,,1.0,1.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
702,4.65,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
703,27.91,0.0,0.0,0.0,0.0,22.0,23.0,,,,,,,,,,3.0,4.0,,,,,,,,,1.0,1.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
704,18.6,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
705,9.3,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
706,13.95,0.0,0.0,0.0,0.0,17.0,24.0,,,,,,,,,,2.0,4.0,,,,,,,,,1.0,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
707,4.65,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
708,18.6,0.0,0.0,0.0,0.0,18.0,24.0,,,,,,,,,,2.0,4.0,,,,,,,,,1.0,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
709,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,4.65,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
711,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,2.33,0.0,0.0,0.0,0.0,22.0,23.0,,,,,,,,,,3.0,4.0,,,,,,,,,1.0,1.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
715,9.3,0.0,0.0,0.0,0.0,22.0,23.0,,,,,,,,,,3.0,4.0,,,,,,,,,1.0,1.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
716,9.3,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
717,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,4.65,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
719,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,18.6,0.0,0.0,0.0,0.0,20.0,22.0,,,,,,,,,,4.0,4.0,,,,,,,,,1.0,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
721,18.6,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
722,23.26,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,2.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
723,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,18.6,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
725,23.26,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,3.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
726,23.26,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
727,16.28,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
728,18.6,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,4.0,,,,,,,,,,0.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
729,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,9.3,0.0,0.0,0.0,0.0,20.0,22.0,,,,,,,,,,2.0,3.0,,,,,,,,,1.0,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
731,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,37.21,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,0.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
733,55.81,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
734,23.26,0.0,0.0,0.0,0.0,20.0,20.0,,,,,,,,,,2.0,2.0,,,,,,,,,1.0,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
735,13.95,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,2.0,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736,23.26,0.0,0.0,0.0,0.0,23.0,24.0,,,,,,,,,,4.0,4.0,,,,,,,,,1.0,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
737,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
738,23.26,0.0,0.0,0.0,0.0,20.0,22.0,,,,,,,,,,3.0,4.0,,,,,,,,,2.0,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
739,69.77,0.0,0.0,0.0,0.0,,22.0,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
740,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,55.81,0.0,0.0,0.0,0.0,,22.0,,,,,,,,,,,4.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
742,18.6,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
743,23.26,0.0,0.0,0.0,0.0,,22.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
745,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,9.3,0.0,0.0,0.0,0.0,15.0,24.0,,,,,,,,,,2.0,4.0,,,,,,,,,1.0,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
750,6.98,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
751,9.3,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
752,18.6,0.0,0.0,0.0,0.0,22.0,23.0,,,,,,,,,,3.0,4.0,,,,,,,,,1.0,1.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
753,18.6,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
754,23.26,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
755,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,4.65,4.651,0.0,0.0,0.0,,20.0,,20.0,,,,,,,,,4.0,,4.0,,,,,,,,1.0,,1.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
757,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,18.6,0.0,0.0,0.0,0.0,22.0,23.0,,,,,,,,,,3.0,4.0,,,,,,,,,1.0,1.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
760,18.6,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
761,37.21,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
762,4.65,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
763,37.21,0.0,0.0,0.0,0.0,,22.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
764,18.6,0.0,0.0,0.0,0.0,22.0,23.0,,,,,,,,,,3.0,4.0,,,,,,,,,2.0,1.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
765,41.86,0.0,0.0,0.0,0.0,22.0,24.0,,,,,,,,,,2.0,4.0,,,,,,,,,2.0,1.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766,11.63,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
767,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,18.6,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
771,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,4.65,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,2.0,,4.0,,,,,,,,4.0,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
774,74.42,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,3.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
775,4.65,0.0,0.0,0.0,0.0,0.0,24.0,,,,,,,,,,3.0,4.0,,,,,,,,,2.0,1.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
776,0.0,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
777,9.3,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
778,23.26,0.0,0.0,0.0,0.0,22.0,23.0,,,,,,,,,,3.0,4.0,,,,,,,,,1.0,1.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
779,18.6,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
780,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,23.26,0.0,0.0,0.0,0.0,22.0,23.0,,,,,,,,,,3.0,4.0,,,,,,,,,1.0,1.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
787,0.0,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
788,11.63,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
789,2.33,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
790,27.91,0.0,0.0,0.0,0.0,22.0,23.0,,,,,,,,,,3.0,4.0,,,,,,,,,1.0,1.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
791,9.3,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
792,27.91,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
793,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,32.56,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
795,23.26,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
796,23.26,0.0,0.0,0.0,0.0,,22.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
797,69.77,0.0,0.0,0.0,0.0,,22.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
798,34.88,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
799,23.26,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
